,Year,Ridership,city,report type,url,row_num,type,station
2368,2014,16303.0,Moorpark,"['\n                    Moorpark, CA (MPK)\n                ']",https://www.railpassengers.org//site/assets/files/2231/mpk.pdf,362,stations,"Moorpark, CA (MPK)"
2369,2015,16496.0,Moorpark,"['\n                    Moorpark, CA (MPK)\n                ']",https://www.railpassengers.org//site/assets/files/2231/mpk.pdf,362,stations,"Moorpark, CA (MPK)"
2370,2016,17202.0,Moorpark,"['\n                    Moorpark, CA (MPK)\n                ']",https://www.railpassengers.org//site/assets/files/2231/mpk.pdf,362,stations,"Moorpark, CA (MPK)"
2371,2017,18068.0,Moorpark,"['\n                    Moorpark, CA (MPK)\n                ']",https://www.railpassengers.org//site/assets/files/2231/mpk.pdf,362,stations,"Moorpark, CA (MPK)"
2372,2018,18299.0,Moorpark,"['\n                    Moorpark, CA (MPK)\n                ']",https://www.railpassengers.org//site/assets/files/2231/mpk.pdf,362,stations,"Moorpark, CA (MPK)"
2373,2012,69025.0,Mount Joy,"['\n                    Mount Joy, PA (MJY)\n                ']",https://www.railpassengers.org//site/assets/files/2237/mjy.pdf,363,stations,"Mount Joy, PA (MJY)"
2374,2013,69848.0,Mount Joy,"['\n                    Mount Joy, PA (MJY)\n                ']",https://www.railpassengers.org//site/assets/files/2237/mjy.pdf,363,stations,"Mount Joy, PA (MJY)"
2375,2014,46288.0,Mount Joy,"['\n                    Mount Joy, PA (MJY)\n                ']",https://www.railpassengers.org//site/assets/files/2237/mjy.pdf,363,stations,"Mount Joy, PA (MJY)"
2376,2015,50648.0,Mount Joy,"['\n                    Mount Joy, PA (MJY)\n                ']",https://www.railpassengers.org//site/assets/files/2237/mjy.pdf,363,stations,"Mount Joy, PA (MJY)"
2377,2016,50640.0,Mount Joy,"['\n                    Mount Joy, PA (MJY)\n                ']",https://www.railpassengers.org//site/assets/files/2237/mjy.pdf,363,stations,"Mount Joy, PA (MJY)"
2378,2017,45803.0,Mount Joy,"['\n                    Mount Joy, PA (MJY)\n                ']",https://www.railpassengers.org//site/assets/files/2237/mjy.pdf,363,stations,"Mount Joy, PA (MJY)"
2379,2018,45592.0,Mount Joy,"['\n                    Mount Joy, PA (MJY)\n                ']",https://www.railpassengers.org//site/assets/files/2237/mjy.pdf,363,stations,"Mount Joy, PA (MJY)"
2380,2012,13321.0,Mount Pleasant,"['\n                    Mount Pleasant, IA (MTP)\n                ']",https://www.railpassengers.org//site/assets/files/2238/mtp.pdf,364,stations,"Mount Pleasant, IA (MTP)"
2381,2013,12244.0,Mount Pleasant,"['\n                    Mount Pleasant, IA (MTP)\n                ']",https://www.railpassengers.org//site/assets/files/2238/mtp.pdf,364,stations,"Mount Pleasant, IA (MTP)"
2382,2014,11741.0,Mount Pleasant,"['\n                    Mount Pleasant, IA (MTP)\n                ']",https://www.railpassengers.org//site/assets/files/2238/mtp.pdf,364,stations,"Mount Pleasant, IA (MTP)"
2383,2015,11631.0,Mount Pleasant,"['\n                    Mount Pleasant, IA (MTP)\n                ']",https://www.railpassengers.org//site/assets/files/2238/mtp.pdf,364,stations,"Mount Pleasant, IA (MTP)"
2384,2016,13504.0,Mount Pleasant,"['\n                    Mount Pleasant, IA (MTP)\n                ']",https://www.railpassengers.org//site/assets/files/2238/mtp.pdf,364,stations,"Mount Pleasant, IA (MTP)"
2385,2017,13736.0,Mount Pleasant,"['\n                    Mount Pleasant, IA (MTP)\n                ']",https://www.railpassengers.org//site/assets/files/2238/mtp.pdf,364,stations,"Mount Pleasant, IA (MTP)"
2386,2018,12586.0,Mount Pleasant,"['\n                    Mount Pleasant, IA (MTP)\n                ']",https://www.railpassengers.org//site/assets/files/2238/mtp.pdf,364,stations,"Mount Pleasant, IA (MTP)"
2387,2012,18561.0,Mount Vernon,"['\n                    Mount Vernon, WA (MVW)\n                ']",https://www.railpassengers.org//site/assets/files/2239/mvw.pdf,365,stations,"Mount Vernon, WA (MVW)"
2388,2013,16719.0,Mount Vernon,"['\n                    Mount Vernon, WA (MVW)\n                ']",https://www.railpassengers.org//site/assets/files/2239/mvw.pdf,365,stations,"Mount Vernon, WA (MVW)"
2389,2014,18225.0,Mount Vernon,"['\n                    Mount Vernon, WA (MVW)\n                ']",https://www.railpassengers.org//site/assets/files/2239/mvw.pdf,365,stations,"Mount Vernon, WA (MVW)"
2390,2015,18193.0,Mount Vernon,"['\n                    Mount Vernon, WA (MVW)\n                ']",https://www.railpassengers.org//site/assets/files/2239/mvw.pdf,365,stations,"Mount Vernon, WA (MVW)"
2391,2016,18319.0,Mount Vernon,"['\n                    Mount Vernon, WA (MVW)\n                ']",https://www.railpassengers.org//site/assets/files/2239/mvw.pdf,365,stations,"Mount Vernon, WA (MVW)"
2392,2017,17776.0,Mount Vernon,"['\n                    Mount Vernon, WA (MVW)\n                ']",https://www.railpassengers.org//site/assets/files/2239/mvw.pdf,365,stations,"Mount Vernon, WA (MVW)"
2393,2018,16815.0,Mount Vernon,"['\n                    Mount Vernon, WA (MVW)\n                ']",https://www.railpassengers.org//site/assets/files/2239/mvw.pdf,365,stations,"Mount Vernon, WA (MVW)"
2394,2012,25983.0,Mystic,"['\n                    Mystic, CT (MYS)\n                ']",https://www.railpassengers.org//site/assets/files/2242/mys.pdf,366,stations,"Mystic, CT (MYS)"
2395,2013,23490.0,Mystic,"['\n                    Mystic, CT (MYS)\n                ']",https://www.railpassengers.org//site/assets/files/2242/mys.pdf,366,stations,"Mystic, CT (MYS)"
2396,2014,23083.0,Mystic,"['\n                    Mystic, CT (MYS)\n                ']",https://www.railpassengers.org//site/assets/files/2242/mys.pdf,366,stations,"Mystic, CT (MYS)"
2397,2015,23814.0,Mystic,"['\n                    Mystic, CT (MYS)\n                ']",https://www.railpassengers.org//site/assets/files/2242/mys.pdf,366,stations,"Mystic, CT (MYS)"
2398,2016,25704.0,Mystic,"['\n                    Mystic, CT (MYS)\n                ']",https://www.railpassengers.org//site/assets/files/2242/mys.pdf,366,stations,"Mystic, CT (MYS)"
2399,2017,25687.0,Mystic,"['\n                    Mystic, CT (MYS)\n                ']",https://www.railpassengers.org//site/assets/files/2242/mys.pdf,366,stations,"Mystic, CT (MYS)"
2400,2018,28017.0,Mystic,"['\n                    Mystic, CT (MYS)\n                ']",https://www.railpassengers.org//site/assets/files/2242/mys.pdf,366,stations,"Mystic, CT (MYS)"
2401,2012,53557.0,Naperville,"['\n                    Naperville, IL (NPV)\n                ']",https://www.railpassengers.org//site/assets/files/2248/npv.pdf,367,stations,"Naperville, IL (NPV)"
2402,2013,52348.0,Naperville,"['\n                    Naperville, IL (NPV)\n                ']",https://www.railpassengers.org//site/assets/files/2248/npv.pdf,367,stations,"Naperville, IL (NPV)"
2403,2014,49346.0,Naperville,"['\n                    Naperville, IL (NPV)\n                ']",https://www.railpassengers.org//site/assets/files/2248/npv.pdf,367,stations,"Naperville, IL (NPV)"
2404,2015,46467.0,Naperville,"['\n                    Naperville, IL (NPV)\n                ']",https://www.railpassengers.org//site/assets/files/2248/npv.pdf,367,stations,"Naperville, IL (NPV)"
2405,2016,46439.0,Naperville,"['\n                    Naperville, IL (NPV)\n                ']",https://www.railpassengers.org//site/assets/files/2248/npv.pdf,367,stations,"Naperville, IL (NPV)"
2406,2017,45416.0,Naperville,"['\n                    Naperville, IL (NPV)\n                ']",https://www.railpassengers.org//site/assets/files/2248/npv.pdf,367,stations,"Naperville, IL (NPV)"
2407,2018,41753.0,Naperville,"['\n                    Naperville, IL (NPV)\n                ']",https://www.railpassengers.org//site/assets/files/2248/npv.pdf,367,stations,"Naperville, IL (NPV)"
2408,2012,3010.0,NC State Fair - Raleigh,"['\n                    NC State Fair - Raleigh, NC (NSF)\n                ']",https://www.railpassengers.org//site/assets/files/5003/nsf.pdf,368,stations,"NC State Fair - Raleigh, NC (NSF)"
2409,2013,2672.0,NC State Fair - Raleigh,"['\n                    NC State Fair - Raleigh, NC (NSF)\n                ']",https://www.railpassengers.org//site/assets/files/5003/nsf.pdf,368,stations,"NC State Fair - Raleigh, NC (NSF)"
2410,2014,3633.0,NC State Fair - Raleigh,"['\n                    NC State Fair - Raleigh, NC (NSF)\n                ']",https://www.railpassengers.org//site/assets/files/5003/nsf.pdf,368,stations,"NC State Fair - Raleigh, NC (NSF)"
2411,2015,3196.0,NC State Fair - Raleigh,"['\n                    NC State Fair - Raleigh, NC (NSF)\n                ']",https://www.railpassengers.org//site/assets/files/5003/nsf.pdf,368,stations,"NC State Fair - Raleigh, NC (NSF)"
2412,2016,,NC State Fair - Raleigh,"['\n                    NC State Fair - Raleigh, NC (NSF)\n                ']",https://www.railpassengers.org//site/assets/files/5003/nsf.pdf,368,stations,"NC State Fair - Raleigh, NC (NSF)"
2413,2017,659.0,NC State Fair - Raleigh,"['\n                    NC State Fair - Raleigh, NC (NSF)\n                ']",https://www.railpassengers.org//site/assets/files/5003/nsf.pdf,368,stations,"NC State Fair - Raleigh, NC (NSF)"
2414,2018,,NC State Fair - Raleigh,"['\n                    NC State Fair - Raleigh, NC (NSF)\n                ']",https://www.railpassengers.org//site/assets/files/5003/nsf.pdf,368,stations,"NC State Fair - Raleigh, NC (NSF)"
2415,2012,9118.0,Needles,"['\n                    Needles, CA (NDL)\n                ']",https://www.railpassengers.org//site/assets/files/2252/ndl.pdf,369,stations,"Needles, CA (NDL)"
2416,2013,8640.0,Needles,"['\n                    Needles, CA (NDL)\n                ']",https://www.railpassengers.org//site/assets/files/2252/ndl.pdf,369,stations,"Needles, CA (NDL)"
2417,2014,8386.0,Needles,"['\n                    Needles, CA (NDL)\n                ']",https://www.railpassengers.org//site/assets/files/2252/ndl.pdf,369,stations,"Needles, CA (NDL)"
2418,2015,8656.0,Needles,"['\n                    Needles, CA (NDL)\n                ']",https://www.railpassengers.org//site/assets/files/2252/ndl.pdf,369,stations,"Needles, CA (NDL)"
2419,2016,8017.0,Needles,"['\n                    Needles, CA (NDL)\n                ']",https://www.railpassengers.org//site/assets/files/2252/ndl.pdf,369,stations,"Needles, CA (NDL)"
2420,2017,9176.0,Needles,"['\n                    Needles, CA (NDL)\n                ']",https://www.railpassengers.org//site/assets/files/2252/ndl.pdf,369,stations,"Needles, CA (NDL)"
2421,2018,9125.0,Needles,"['\n                    Needles, CA (NDL)\n                ']",https://www.railpassengers.org//site/assets/files/2252/ndl.pdf,369,stations,"Needles, CA (NDL)"
2422,2012,8470.0,New Brunswick,"['\n                    New Brunswick, NJ (NBK)\n                ']",https://www.railpassengers.org//site/assets/files/2254/nbk.pdf,370,stations,"New Brunswick, NJ (NBK)"
2423,2013,9052.0,New Brunswick,"['\n                    New Brunswick, NJ (NBK)\n                ']",https://www.railpassengers.org//site/assets/files/2254/nbk.pdf,370,stations,"New Brunswick, NJ (NBK)"
2424,2014,8898.0,New Brunswick,"['\n                    New Brunswick, NJ (NBK)\n                ']",https://www.railpassengers.org//site/assets/files/2254/nbk.pdf,370,stations,"New Brunswick, NJ (NBK)"
2425,2015,8365.0,New Brunswick,"['\n                    New Brunswick, NJ (NBK)\n                ']",https://www.railpassengers.org//site/assets/files/2254/nbk.pdf,370,stations,"New Brunswick, NJ (NBK)"
2426,2016,7857.0,New Brunswick,"['\n                    New Brunswick, NJ (NBK)\n                ']",https://www.railpassengers.org//site/assets/files/2254/nbk.pdf,370,stations,"New Brunswick, NJ (NBK)"
2427,2017,7392.0,New Brunswick,"['\n                    New Brunswick, NJ (NBK)\n                ']",https://www.railpassengers.org//site/assets/files/2254/nbk.pdf,370,stations,"New Brunswick, NJ (NBK)"
2428,2018,6902.0,New Brunswick,"['\n                    New Brunswick, NJ (NBK)\n                ']",https://www.railpassengers.org//site/assets/files/2254/nbk.pdf,370,stations,"New Brunswick, NJ (NBK)"
2429,2012,14817.0,New Buffalo,"['\n                    New Buffalo, MI (NBU)\n                ']",https://www.railpassengers.org//site/assets/files/2255/nbu.pdf,371,stations,"New Buffalo, MI (NBU)"
2430,2013,19902.0,New Buffalo,"['\n                    New Buffalo, MI (NBU)\n                ']",https://www.railpassengers.org//site/assets/files/2255/nbu.pdf,371,stations,"New Buffalo, MI (NBU)"
2431,2014,21751.0,New Buffalo,"['\n                    New Buffalo, MI (NBU)\n                ']",https://www.railpassengers.org//site/assets/files/2255/nbu.pdf,371,stations,"New Buffalo, MI (NBU)"
2432,2015,21756.0,New Buffalo,"['\n                    New Buffalo, MI (NBU)\n                ']",https://www.railpassengers.org//site/assets/files/2255/nbu.pdf,371,stations,"New Buffalo, MI (NBU)"
2433,2016,20636.0,New Buffalo,"['\n                    New Buffalo, MI (NBU)\n                ']",https://www.railpassengers.org//site/assets/files/2255/nbu.pdf,371,stations,"New Buffalo, MI (NBU)"
2434,2017,24778.0,New Buffalo,"['\n                    New Buffalo, MI (NBU)\n                ']",https://www.railpassengers.org//site/assets/files/2255/nbu.pdf,371,stations,"New Buffalo, MI (NBU)"
2435,2018,25849.0,New Buffalo,"['\n                    New Buffalo, MI (NBU)\n                ']",https://www.railpassengers.org//site/assets/files/2255/nbu.pdf,371,stations,"New Buffalo, MI (NBU)"
2436,2012,170.9,New Carrollton,"['\n                    New Carrollton, MD (NCR)\n                ']",https://www.railpassengers.org//site/assets/files/2256/ncr.pdf,372,stations,"New Carrollton, MD (NCR)"
2437,2013,165.0,New Carrollton,"['\n                    New Carrollton, MD (NCR)\n                ']",https://www.railpassengers.org//site/assets/files/2256/ncr.pdf,372,stations,"New Carrollton, MD (NCR)"
2438,2014,165.9,New Carrollton,"['\n                    New Carrollton, MD (NCR)\n                ']",https://www.railpassengers.org//site/assets/files/2256/ncr.pdf,372,stations,"New Carrollton, MD (NCR)"
2439,2015,163.5,New Carrollton,"['\n                    New Carrollton, MD (NCR)\n                ']",https://www.railpassengers.org//site/assets/files/2256/ncr.pdf,372,stations,"New Carrollton, MD (NCR)"
2440,2016,171.3,New Carrollton,"['\n                    New Carrollton, MD (NCR)\n                ']",https://www.railpassengers.org//site/assets/files/2256/ncr.pdf,372,stations,"New Carrollton, MD (NCR)"
2441,2017,173.9,New Carrollton,"['\n                    New Carrollton, MD (NCR)\n                ']",https://www.railpassengers.org//site/assets/files/2256/ncr.pdf,372,stations,"New Carrollton, MD (NCR)"
2442,2018,173.8,New Carrollton,"['\n                    New Carrollton, MD (NCR)\n                ']",https://www.railpassengers.org//site/assets/files/2256/ncr.pdf,372,stations,"New Carrollton, MD (NCR)"
2443,2012,740.7,New Haven,"['\n                    New Haven, CT (NHV)\n                ']",https://www.railpassengers.org//site/assets/files/2257/nhv.pdf,373,stations,"New Haven, CT (NHV)"
2444,2013,731.0,New Haven,"['\n                    New Haven, CT (NHV)\n                ']",https://www.railpassengers.org//site/assets/files/2257/nhv.pdf,373,stations,"New Haven, CT (NHV)"
2445,2014,702.3,New Haven,"['\n                    New Haven, CT (NHV)\n                ']",https://www.railpassengers.org//site/assets/files/2257/nhv.pdf,373,stations,"New Haven, CT (NHV)"
2446,2015,691.2,New Haven,"['\n                    New Haven, CT (NHV)\n                ']",https://www.railpassengers.org//site/assets/files/2257/nhv.pdf,373,stations,"New Haven, CT (NHV)"
2447,2016,634.4,New Haven,"['\n                    New Haven, CT (NHV)\n                ']",https://www.railpassengers.org//site/assets/files/2257/nhv.pdf,373,stations,"New Haven, CT (NHV)"
2448,2017,618.6,New Haven,"['\n                    New Haven, CT (NHV)\n                ']",https://www.railpassengers.org//site/assets/files/2257/nhv.pdf,373,stations,"New Haven, CT (NHV)"
2449,2018,688.9,New Haven,"['\n                    New Haven, CT (NHV)\n                ']",https://www.railpassengers.org//site/assets/files/2257/nhv.pdf,373,stations,"New Haven, CT (NHV)"
2450,2012,1670.0,New Iberia,"['\n                    New Iberia, LA (NIB)\n                ']",https://www.railpassengers.org//site/assets/files/2258/nib.pdf,374,stations,"New Iberia, LA (NIB)"
2451,2013,1920.0,New Iberia,"['\n                    New Iberia, LA (NIB)\n                ']",https://www.railpassengers.org//site/assets/files/2258/nib.pdf,374,stations,"New Iberia, LA (NIB)"
2452,2014,1769.0,New Iberia,"['\n                    New Iberia, LA (NIB)\n                ']",https://www.railpassengers.org//site/assets/files/2258/nib.pdf,374,stations,"New Iberia, LA (NIB)"
2453,2015,1729.0,New Iberia,"['\n                    New Iberia, LA (NIB)\n                ']",https://www.railpassengers.org//site/assets/files/2258/nib.pdf,374,stations,"New Iberia, LA (NIB)"
2454,2016,1850.0,New Iberia,"['\n                    New Iberia, LA (NIB)\n                ']",https://www.railpassengers.org//site/assets/files/2258/nib.pdf,374,stations,"New Iberia, LA (NIB)"
2455,2017,1602.0,New Iberia,"['\n                    New Iberia, LA (NIB)\n                ']",https://www.railpassengers.org//site/assets/files/2258/nib.pdf,374,stations,"New Iberia, LA (NIB)"
2456,2018,1602.0,New Iberia,"['\n                    New Iberia, LA (NIB)\n                ']",https://www.railpassengers.org//site/assets/files/2258/nib.pdf,374,stations,"New Iberia, LA (NIB)"
2457,2012,171.7,New London,"['\n                    New London, CT (NLC)\n                ']",https://www.railpassengers.org//site/assets/files/2259/nlc.pdf,375,stations,"New London, CT (NLC)"
2458,2013,160.1,New London,"['\n                    New London, CT (NLC)\n                ']",https://www.railpassengers.org//site/assets/files/2259/nlc.pdf,375,stations,"New London, CT (NLC)"
2459,2014,153.5,New London,"['\n                    New London, CT (NLC)\n                ']",https://www.railpassengers.org//site/assets/files/2259/nlc.pdf,375,stations,"New London, CT (NLC)"
2460,2015,153.5,New London,"['\n                    New London, CT (NLC)\n                ']",https://www.railpassengers.org//site/assets/files/2259/nlc.pdf,375,stations,"New London, CT (NLC)"
2461,2016,157.4,New London,"['\n                    New London, CT (NLC)\n                ']",https://www.railpassengers.org//site/assets/files/2259/nlc.pdf,375,stations,"New London, CT (NLC)"
2462,2017,160.8,New London,"['\n                    New London, CT (NLC)\n                ']",https://www.railpassengers.org//site/assets/files/2259/nlc.pdf,375,stations,"New London, CT (NLC)"
2463,2018,160.2,New London,"['\n                    New London, CT (NLC)\n                ']",https://www.railpassengers.org//site/assets/files/2259/nlc.pdf,375,stations,"New London, CT (NLC)"
2464,2012,218.0,New Orleans,"['\n                    New Orleans, LA (NOL)\n                ']",https://www.railpassengers.org//site/assets/files/2260/nol.pdf,376,stations,"New Orleans, LA (NOL)"
2465,2013,206.8,New Orleans,"['\n                    New Orleans, LA (NOL)\n                ']",https://www.railpassengers.org//site/assets/files/2260/nol.pdf,376,stations,"New Orleans, LA (NOL)"
2466,2014,196.8,New Orleans,"['\n                    New Orleans, LA (NOL)\n                ']",https://www.railpassengers.org//site/assets/files/2260/nol.pdf,376,stations,"New Orleans, LA (NOL)"
2467,2015,186.6,New Orleans,"['\n                    New Orleans, LA (NOL)\n                ']",https://www.railpassengers.org//site/assets/files/2260/nol.pdf,376,stations,"New Orleans, LA (NOL)"
2468,2016,179.5,New Orleans,"['\n                    New Orleans, LA (NOL)\n                ']",https://www.railpassengers.org//site/assets/files/2260/nol.pdf,376,stations,"New Orleans, LA (NOL)"
2469,2017,180.4,New Orleans,"['\n                    New Orleans, LA (NOL)\n                ']",https://www.railpassengers.org//site/assets/files/2260/nol.pdf,376,stations,"New Orleans, LA (NOL)"
2470,2018,180.4,New Orleans,"['\n                    New Orleans, LA (NOL)\n                ']",https://www.railpassengers.org//site/assets/files/2260/nol.pdf,376,stations,"New Orleans, LA (NOL)"
2471,2012,84777.0,New Rochelle,"['\n                    New Rochelle, NY (NRO)\n                ']",https://www.railpassengers.org//site/assets/files/2261/nro.pdf,377,stations,"New Rochelle, NY (NRO)"
2472,2013,81757.0,New Rochelle,"['\n                    New Rochelle, NY (NRO)\n                ']",https://www.railpassengers.org//site/assets/files/2261/nro.pdf,377,stations,"New Rochelle, NY (NRO)"
2473,2014,83707.0,New Rochelle,"['\n                    New Rochelle, NY (NRO)\n                ']",https://www.railpassengers.org//site/assets/files/2261/nro.pdf,377,stations,"New Rochelle, NY (NRO)"
2474,2015,85875.0,New Rochelle,"['\n                    New Rochelle, NY (NRO)\n                ']",https://www.railpassengers.org//site/assets/files/2261/nro.pdf,377,stations,"New Rochelle, NY (NRO)"
2475,2016,87510.0,New Rochelle,"['\n                    New Rochelle, NY (NRO)\n                ']",https://www.railpassengers.org//site/assets/files/2261/nro.pdf,377,stations,"New Rochelle, NY (NRO)"
2476,2017,91058.0,New Rochelle,"['\n                    New Rochelle, NY (NRO)\n                ']",https://www.railpassengers.org//site/assets/files/2261/nro.pdf,377,stations,"New Rochelle, NY (NRO)"
2477,2018,91468.0,New Rochelle,"['\n                    New Rochelle, NY (NRO)\n                ']",https://www.railpassengers.org//site/assets/files/2261/nro.pdf,377,stations,"New Rochelle, NY (NRO)"
2478,2012,9277.4,New York - Penn Station,"['\n                    New York - Penn Station, NY (NYP)\n                ']",https://www.railpassengers.org//site/assets/files/2262/nyp.pdf,378,stations,"New York - Penn Station, NY (NYP)"
2479,2013,9345.5,New York - Penn Station,"['\n                    New York - Penn Station, NY (NYP)\n                ']",https://www.railpassengers.org//site/assets/files/2262/nyp.pdf,378,stations,"New York - Penn Station, NY (NYP)"
2480,2014,9849.7,New York - Penn Station,"['\n                    New York - Penn Station, NY (NYP)\n                ']",https://www.railpassengers.org//site/assets/files/2262/nyp.pdf,378,stations,"New York - Penn Station, NY (NYP)"
2481,2015,54.0,New York - Penn Station,"['\n                    New York - Penn Station, NY (NYP)\n                ']",https://www.railpassengers.org//site/assets/files/2262/nyp.pdf,378,stations,"New York - Penn Station, NY (NYP)"
2482,2016,263.0,New York - Penn Station,"['\n                    New York - Penn Station, NY (NYP)\n                ']",https://www.railpassengers.org//site/assets/files/2262/nyp.pdf,378,stations,"New York - Penn Station, NY (NYP)"
2483,2017,207.0,New York - Penn Station,"['\n                    New York - Penn Station, NY (NYP)\n                ']",https://www.railpassengers.org//site/assets/files/2262/nyp.pdf,378,stations,"New York - Penn Station, NY (NYP)"
2484,2018,9860.4,New York - Penn Station,"['\n                    New York - Penn Station, NY (NYP)\n                ']",https://www.railpassengers.org//site/assets/files/2262/nyp.pdf,378,stations,"New York - Penn Station, NY (NYP)"
2485,2012,672.8,Newark,"['\n                    Newark, DE (NRK)\n                ']",https://www.railpassengers.org//site/assets/files/2263/nrk.pdf,379,stations,"Newark, DE (NRK)"
2486,2012,672.8,Newark,"['\n                    Newark, NJ (NWK)\n                ']",https://www.railpassengers.org//site/assets/files/2265/nwk.pdf,380,stations,"Newark, NJ (NWK)"
2487,2013,648.6,Newark,"['\n                    Newark, DE (NRK)\n                ']",https://www.railpassengers.org//site/assets/files/2263/nrk.pdf,379,stations,"Newark, DE (NRK)"
2488,2013,648.6,Newark,"['\n                    Newark, NJ (NWK)\n                ']",https://www.railpassengers.org//site/assets/files/2265/nwk.pdf,380,stations,"Newark, NJ (NWK)"
2489,2014,670.2,Newark,"['\n                    Newark, DE (NRK)\n                ']",https://www.railpassengers.org//site/assets/files/2263/nrk.pdf,379,stations,"Newark, DE (NRK)"
2490,2014,670.2,Newark,"['\n                    Newark, NJ (NWK)\n                ']",https://www.railpassengers.org//site/assets/files/2265/nwk.pdf,380,stations,"Newark, NJ (NWK)"
2491,2015,637.0,Newark,"['\n                    Newark, DE (NRK)\n                ']",https://www.railpassengers.org//site/assets/files/2263/nrk.pdf,379,stations,"Newark, DE (NRK)"
2492,2015,637.0,Newark,"['\n                    Newark, NJ (NWK)\n                ']",https://www.railpassengers.org//site/assets/files/2265/nwk.pdf,380,stations,"Newark, NJ (NWK)"
2493,2016,655.9,Newark,"['\n                    Newark, DE (NRK)\n                ']",https://www.railpassengers.org//site/assets/files/2263/nrk.pdf,379,stations,"Newark, DE (NRK)"
2494,2016,655.9,Newark,"['\n                    Newark, NJ (NWK)\n                ']",https://www.railpassengers.org//site/assets/files/2265/nwk.pdf,380,stations,"Newark, NJ (NWK)"
2495,2017,674.0,Newark,"['\n                    Newark, DE (NRK)\n                ']",https://www.railpassengers.org//site/assets/files/2263/nrk.pdf,379,stations,"Newark, DE (NRK)"
2496,2017,674.0,Newark,"['\n                    Newark, NJ (NWK)\n                ']",https://www.railpassengers.org//site/assets/files/2265/nwk.pdf,380,stations,"Newark, NJ (NWK)"
2497,2018,697.5,Newark,"['\n                    Newark, DE (NRK)\n                ']",https://www.railpassengers.org//site/assets/files/2263/nrk.pdf,379,stations,"Newark, DE (NRK)"
2498,2018,697.5,Newark,"['\n                    Newark, NJ (NWK)\n                ']",https://www.railpassengers.org//site/assets/files/2265/nwk.pdf,380,stations,"Newark, NJ (NWK)"
2499,2012,672.8,Newark,"['\n                    Newark, DE (NRK)\n                ']",https://www.railpassengers.org//site/assets/files/2263/nrk.pdf,379,stations,"Newark, DE (NRK)"
2500,2012,672.8,Newark,"['\n                    Newark, NJ (NWK)\n                ']",https://www.railpassengers.org//site/assets/files/2265/nwk.pdf,380,stations,"Newark, NJ (NWK)"
2501,2013,648.6,Newark,"['\n                    Newark, DE (NRK)\n                ']",https://www.railpassengers.org//site/assets/files/2263/nrk.pdf,379,stations,"Newark, DE (NRK)"
2502,2013,648.6,Newark,"['\n                    Newark, NJ (NWK)\n                ']",https://www.railpassengers.org//site/assets/files/2265/nwk.pdf,380,stations,"Newark, NJ (NWK)"
2503,2014,670.2,Newark,"['\n                    Newark, DE (NRK)\n                ']",https://www.railpassengers.org//site/assets/files/2263/nrk.pdf,379,stations,"Newark, DE (NRK)"
2504,2014,670.2,Newark,"['\n                    Newark, NJ (NWK)\n                ']",https://www.railpassengers.org//site/assets/files/2265/nwk.pdf,380,stations,"Newark, NJ (NWK)"
2505,2015,637.0,Newark,"['\n                    Newark, DE (NRK)\n                ']",https://www.railpassengers.org//site/assets/files/2263/nrk.pdf,379,stations,"Newark, DE (NRK)"
2506,2015,637.0,Newark,"['\n                    Newark, NJ (NWK)\n                ']",https://www.railpassengers.org//site/assets/files/2265/nwk.pdf,380,stations,"Newark, NJ (NWK)"
2507,2016,655.9,Newark,"['\n                    Newark, DE (NRK)\n                ']",https://www.railpassengers.org//site/assets/files/2263/nrk.pdf,379,stations,"Newark, DE (NRK)"
2508,2016,655.9,Newark,"['\n                    Newark, NJ (NWK)\n                ']",https://www.railpassengers.org//site/assets/files/2265/nwk.pdf,380,stations,"Newark, NJ (NWK)"
2509,2017,674.0,Newark,"['\n                    Newark, DE (NRK)\n                ']",https://www.railpassengers.org//site/assets/files/2263/nrk.pdf,379,stations,"Newark, DE (NRK)"
2510,2017,674.0,Newark,"['\n                    Newark, NJ (NWK)\n                ']",https://www.railpassengers.org//site/assets/files/2265/nwk.pdf,380,stations,"Newark, NJ (NWK)"
2511,2018,697.5,Newark,"['\n                    Newark, DE (NRK)\n                ']",https://www.railpassengers.org//site/assets/files/2263/nrk.pdf,379,stations,"Newark, DE (NRK)"
2512,2018,697.5,Newark,"['\n                    Newark, NJ (NWK)\n                ']",https://www.railpassengers.org//site/assets/files/2265/nwk.pdf,380,stations,"Newark, NJ (NWK)"
2513,2012,125.1,Newark - International Airport,"['\n                    Newark - International Airport, NJ (EWR)\n                ']",https://www.railpassengers.org//site/assets/files/2264/ewr.pdf,381,stations,"Newark - International Airport, NJ (EWR)"
2514,2013,128.0,Newark - International Airport,"['\n                    Newark - International Airport, NJ (EWR)\n                ']",https://www.railpassengers.org//site/assets/files/2264/ewr.pdf,381,stations,"Newark - International Airport, NJ (EWR)"
2515,2014,110.7,Newark - International Airport,"['\n                    Newark - International Airport, NJ (EWR)\n                ']",https://www.railpassengers.org//site/assets/files/2264/ewr.pdf,381,stations,"Newark - International Airport, NJ (EWR)"
2516,2015,138.1,Newark - International Airport,"['\n                    Newark - International Airport, NJ (EWR)\n                ']",https://www.railpassengers.org//site/assets/files/2264/ewr.pdf,381,stations,"Newark - International Airport, NJ (EWR)"
